index,H1,DBC,EC,HFF,NPC,TB
TMEM156,0.038201176,0.04728481,0.06656416,0.041903954,0.06559095,0.06149372
TMEM213,0.118884884,0.23168725,0.23813254,0.16869062,0.23492436,0.23562531
PLA2G12A,0.22338192,0.2301497,0.274874,0.2613743,0.2592914,0.3776805
ANKK1,0.0065819654,0.0078061325,0.0147752715,0.007972665,0.0111682145,0.010336844
ZCCHC12,0.0028953594,0.008480222,0.0,0.0,4.126585e-05,0.0005017409
MAN1A1,0.027184302,0.43822256,0.18603598,0.23808679,0.0362775,0.6344692
IMPG1,0.00011944339,0.0,0.027125832,0.0042963293,0.016226174,0.0
KCNQ5,0.0049434104,0.15746398,0.00078762777,0.04266746,0.0011304645,0.62597895
AMIGO2,0.022599895,0.63793045,0.18745762,0.994882,0.07363173,0.01039057
CCR4,0.00025739142,0.0,0.0,0.0,0.0,0.0
GALNTL5,6.970553e-05,0.0,0.0,0.0,0.0,0.0
MTUS1,0.047465418,0.2810831,1.0190332,0.10656829,0.28859803,0.26674634
TLR10,0.066189475,0.095416866,0.08242272,0.05923168,0.09139371,0.08400415
TRIM22,0.1485718,0.000261055,0.15109652,0.9839001,0.014367793,0.033915196
LRP2,0.0068529244,0.0151322335,0.021913618,0.010156522,3.0200815,4.8589687
TTL,0.80460113,0.76998574,1.8804321,1.4892204,1.5913652,0.66231745
TAS2R5,0.00742564,0.04678001,0.015499088,0.0041430397,0.012521624,0.030965865
PENK,0.0029725484,0.08803874,0.0049719107,0.025802573,0.0,0.0033409172
NUDT9,0.5330145,0.39067048,0.5326978,0.7162664,0.51977855,0.6668674
LSM3,1.836347,1.4879088,0.8104234,1.0470264,1.0491521,1.2844726
COL19A1,4.9909173e-05,0.0074937777,0.06266962,0.011807677,0.0026291823,0.03402015
GLRX,0.34285614,1.7056236,0.8011707,2.8577688,0.16128583,0.03888973
TPPP2,0.00019928119,0.0,0.0,0.0,0.0,0.0
OXT,6.272919e-05,0.0002794234,0.00022132063,0.00029932024,6.996781e-05,0.0
ZNF619,0.18909061,0.1871952,0.23031534,0.1248891,0.23563623,0.17321743
WLS,0.0028370619,0.44230348,0.3116248,0.28768647,1.0951926,0.4961233
MAFF,0.077476725,0.14181563,0.20354682,0.18412992,0.12509227,0.18839286
OTOGL,0.00031866584,0.0194163,0.025368629,0.0,0.00032031676,0.009588842
KIAA0895,0.0049041696,0.03740362,0.071037255,0.0028034288,0.047122125,0.14661951
KIAA1377,0.18042906,0.27615035,0.6115222,0.22499506,0.32724148,0.2724688
LLPH,0.70321196,0.5829663,0.51457137,0.7533806,0.4156787,0.35281432
CDC6,2.0768712,0.8251909,0.06971789,0.16195036,0.8985039,0.4671877
RNF186,0.0,0.0,0.0,0.0,0.0,0.0
NPHS1,0.070058234,0.06860889,0.08894327,0.06538821,0.096380346,0.081254214
RAMP1,0.0021646316,0.002105078,0.0,0.01519438,0.0,0.31145057
SFRP2,2.2418463,0.09590802,0.31408662,0.009782658,2.2879739,0.0011837366
OR4C46,0.0,0.0,0.00031926634,0.0,0.0,0.0
ZNF554,0.34484848,0.33500814,0.35563838,0.22889729,0.3628009,0.38927215
SKA1,1.0201029,1.0408955,0.7000539,0.48850912,1.2666072,0.70945776
DNAJC22,0.13709287,0.18427889,0.15760805,0.19246955,0.17314309,0.18042505
ZEB1,0.0021148827,0.36459807,1.198854,2.3386145,1.0812176,0.0015250327
TLCD2,0.618866,0.8193486,0.97374845,0.80637413,0.8640054,1.0528029
VCAN,4.0060253,1.3698952,1.3974041,0.99867505,3.022664,0.019622907
OTX2,0.99467015,5.3597126,0.121710785,0.0,3.0120482,5.4511453e-05
CYP27C1,0.13008067,0.15811339,0.19674702,0.101872675,0.27728617,0.16966014
TDRD7,0.0017685733,1.4073069,0.14077188,0.10299529,0.023809973,0.25575948
SLC26A4,0.026298318,0.028773597,0.07244791,0.02121019,0.031820208,0.025786817
XAGE5,9.017365e-06,0.0003324388,0.000100715646,1.974517e-05,0.00023862853,0.0
OR8K5,0.0,0.0,0.00021911293,0.0,0.0,0.0
VCY1B,0.0006606162,1.5612208e-05,0.0,0.0,0.0,0.0
CALCRL,0.03061804,0.05994396,3.4215279,0.026687229,0.022112094,0.095236845
CFP,0.0066997516,0.00019387952,0.08602213,0.0,1.4365409e-05,0.005897901
GPR116,0.0034073691,0.0061156536,2.0709257,3.9735085e-05,0.0038101955,0.024134586
C2orf54,0.031052904,0.049537987,0.044099387,0.03027745,0.046949983,0.039852466
RFT1,0.49708685,0.41026253,0.4195143,0.42834356,0.5352928,0.6031864
UBA7,0.0018913929,0.0030608291,0.017220434,0.2610891,0.0037677053,0.011316173
KRTAP13-1,1.451082e-05,0.0054111285,0.0,0.0,4.283026e-05,0.0
KCNJ13,0.054319356,0.09269761,0.052636478,0.054902546,0.51922095,0.35490996
NR1H4,0.014985248,0.028408835,0.02697518,0.024195071,0.026569262,0.027215488
MRGPRX3,0.004772165,0.0073039997,0.0063119163,0.0048761484,0.010088556,0.009055924
CSDA,0.6614093,0.53518325,1.1254172,0.49497387,0.5481967,0.39214197
NUSAP1,1.9024504,1.2164996,0.8779227,0.66561353,6.295484,0.68851745
TIPARP,0.07320227,0.53292114,0.12847766,0.94501436,0.08668062,0.023077095
KRTAP9-4,0.00030597215,0.0,0.0,0.0,0.0,0.0
SIRPB2,0.098629564,0.13729186,0.13295557,0.10059192,0.15470517,0.128961
C16orf89,0.08473868,0.053695824,0.061607078,0.044873875,0.06642109,0.05397082
CCL2,0.019939965,0.6942476,0.059652958,0.32448328,0.12911835,0.005042444
NCR3,0.0,0.0,0.0010209035,0.0,0.0,0.0
ZEB2,0.0012161869,0.19316313,1.592919,1.2471907,1.480097,0.0045076003
SAT1,0.6507063,1.8035288,8.515766,2.967215,0.79429007,2.3178356
OR2C1,2.4345018e-05,0.0,0.0,0.0,6.171203e-05,9.7160424e-05
CHRM3,0.9757028,1.0037204,0.74675906,0.37024266,0.9049434,0.79049665
OR8B8,0.0,0.0,8.422477e-05,0.0,0.0,0.0
PDP1,0.33431497,0.31011325,1.1681437,0.68321437,0.25273356,0.54662293
ALOXE3,0.0,0.0,0.0,0.0045729773,0.0,0.0
LIMA1,0.61607856,0.855742,0.31521502,5.0961566,0.44829008,5.9137735
SLFN14,0.0,0.0,0.015589635,0.0,0.0,0.0
ZNF665,0.13135555,0.2088865,0.21224023,0.19217952,0.23024087,0.30792776
ZC3H6,0.17943001,0.23735209,0.37361476,0.2531099,0.49630225,0.4577931
C17orf61,0.2713895,0.3818676,0.28430808,0.28462818,0.2730957,0.3534748
HIGD2A,0.530895,0.43772677,0.26829642,0.68549234,0.49789637,0.9173945
DEFA1B,6.962585e-05,0.00018924556,0.0,0.0,0.0,0.0
AXL,3.7808766,2.7289097,1.9853747,89.28741,10.86431,13.403173
DDIT4L,0.07013242,0.17040975,0.0,0.16208184,0.22128867,0.044045974
C9orf66,0.06424259,0.099436365,0.067992054,0.05208924,0.09673404,0.09292208
PDHA2,6.0906e-05,0.0,0.0,0.0,0.00023802432,0.00028674322
GYPB,0.0005875353,1.2889433,5.6569566e-05,6.624576e-05,6.449452e-05,6.344171e-05
IL21R,0.057231706,0.08962307,0.10780406,0.08189593,0.11805815,0.10135462
LMX1B,0.08448216,0.1144147,0.11352519,0.07331985,0.14760566,0.09953304
PARP9,0.097527236,0.0404368,0.38176826,1.7063967,0.030875718,0.39021698
IGFBP5,0.005104786,15.401032,0.2247469,2.1127412,3.609809,20.88127
PEG3,0.70536554,0.11246519,0.116507776,0.0067659975,1.3154346,1.8462158
LUM,0.0,0.19566962,0.0,29.294424,0.03604388,26.466808
C17orf77,0.04076597,0.06305155,0.07040629,0.044841375,0.059744168,0.06060146
BUB1,2.3215368,0.6649812,0.52516085,0.2944944,2.3356373,0.17204346
OR1G1,0.0,0.0,0.0,0.0,0.0001325643,0.0
CWC15,0.8095222,1.0716525,1.1639181,0.95753384,0.81092334,0.7710843
UBD,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC21,0.2377502,0.9059176,2.225524,0.24483597,0.4514864,0.6759639
PCDH17,0.025607618,0.33155534,2.6922238,0.0,0.3044405,0.4095658
USP49,0.09205607,0.10368399,0.11749596,0.07987873,0.19669516,0.14961284
MYBPC3,0.0,0.0,0.0014147016,0.0,0.0,0.0
CAPN2,0.13654251,0.6291246,3.0919893,2.2861156,0.5474709,4.6608176
PLSCR5,4.8426802e-05,0.0,0.0,0.0,0.0,1.0648466
C3orf22,0.0,0.0,0.0,0.0,0.0,0.002173376
CLEC7A,0.13732019,0.2044581,0.24214196,0.18703784,0.24268287,0.2419129
IL4,0.0,0.00021967059,0.00012019326,0.0,1.4365409e-05,0.0
BUB1B,2.06072,0.38962674,0.1450548,0.16710304,1.6342483,0.1930544
SULT1E1,0.014545154,0.020925993,0.026328228,0.027151147,0.03118624,0.020801336
SPATA22,0.0,0.0,0.00013138723,1.5355214e-05,0.004354096,0.0
MAF,0.06805779,0.071953885,0.5518713,0.8508227,1.2186712,0.39508897
GIMAP2,0.0,0.0,0.026191993,0.0725612,0.0,0.0
MRTO4,0.9336261,0.53130364,0.37117302,0.39044946,0.51668996,0.44347438
XAGE2,0.0,3.0434812e-05,0.0,0.0,0.0,0.5900518
CA2,0.25848737,1.8236297,3.5070379,0.0,0.55573386,1.8659673
CENPE,2.4969745,1.3406262,1.0275401,0.7511314,4.817351,0.50032157
CLEC2L,0.0,0.00023691829,2.235958e-05,0.0,0.0,0.0
MRPS16,1.2990147,1.0088707,0.9856567,1.2777334,1.1202757,1.4751693
C20orf112,0.26189202,0.91340387,5.159398,0.33805686,1.2713914,0.11529126
TMEM27,0.017435994,0.17292653,0.017044498,0.0,0.010031008,0.06278706
FOXQ1,0.0,0.6711525,0.0,0.054140337,0.0,0.0
SLC35G6,0.0,0.0,0.0003918478,1.7269751e-05,0.0,0.0
JAM3,0.5374928,0.5690465,6.5790005,0.8341933,0.92294127,0.027742703
SLAMF7,0.024171123,0.03894507,0.040411033,0.02995082,0.043847915,0.04387203
LRTOMT,0.37040117,0.38009647,0.36403593,0.3314263,0.6237655,0.42863366
BHLHE40,0.011835202,0.8951821,0.46737123,0.3204393,0.004651136,0.030704701
A2M,0.0023858103,0.00058120437,0.34028032,0.09421712,0.036166403,0.0
PTPRO,0.0049961545,0.0,0.0,0.0,0.09697689,0.0
IL7R,8.044683e-06,0.023807602,0.0068744216,0.42157122,0.0,0.0
GLB1L3,0.29854846,0.061736364,0.09532493,0.05185599,0.090858005,0.07778846
C11orf41,0.009160617,0.0151128005,0.010569785,0.14523561,0.040452152,0.03337455
TRIM69,2.0030111e-05,0.0,0.025713135,0.014104688,0.0,0.00039132993
ALPPL2,0.00026947143,0.0,0.0,0.0,0.0,0.0
RWDD1,0.4526272,0.5324433,0.30109942,0.7020474,0.33058146,0.68096113
DLL4,0.0006244091,0.0,0.7931437,0.019866455,0.005166612,0.00047052652
C18orf1,0.00025342678,0.17311001,0.005372312,0.0008279601,0.0005075181,0.05919846
CACNA1E,0.00351093,0.4288876,0.00043107683,0.0,0.009235877,0.0
GFI1,0.0,0.0,0.0,0.0022673516,2.6145219e-05,0.0
ADAM2,7.963788e-06,0.00015262839,0.0,0.0,0.0,0.0
GLYR1,0.209969,0.22621557,0.19025494,0.16340405,0.16808505,0.30742425
ATOX1,0.30879968,0.5168449,0.4897715,0.7017477,0.42235935,0.93436974
GRIPAP1,0.3654069,0.38131288,0.44737795,0.3153029,0.44124275,0.40066385
PDZRN4,0.00025645824,0.20067377,0.00022634193,0.0,8.09473e-05,0.00036303292
TAGLN2,0.40981928,1.6907971,1.086702,2.5395043,0.16462357,0.4636034
TTPA,0.014159172,0.021433683,0.024251647,0.014026819,0.026314627,0.026936622
SEMA4F,0.030921044,0.012756406,0.086480916,0.11869331,0.09791483,0.038038623
DEPDC1B,1.3410879,0.17141807,0.16225818,0.015396076,1.5554802,0.19742253
AP1S3,0.5406252,0.42168072,0.4349712,0.34735432,0.4964467,0.5095962
SLC35G5,0.0,0.0,0.0001109858,0.00023741639,0.0,0.0
GOLGA2,0.25175938,0.5343203,0.37384665,0.5860914,0.41508234,0.6060261
OR51E2,0.13378504,0.12845865,0.14471911,0.10919956,0.17229001,0.15181454
MLF1IP,2.1191738,0.8204998,0.16681772,0.09782989,1.8240978,0.44386327
ISLR2,0.026826898,0.018391049,0.023099642,0.018891467,0.03028502,0.020787895
ZNF486,0.43722066,0.54523444,0.31472313,0.25480407,0.4229625,0.7258195
GPR142,0.0,0.0,0.0,0.00014583787,7.328598e-05,0.0
CDC20,1.6798815,0.9173653,0.42816496,0.3189782,2.3894906,0.37172922
BIN2,2.3053677e-05,0.0,0.00024163545,0.0,0.0,0.0
PLA2G7,0.086729474,0.08282476,0.050623763,0.045958478,0.06612728,0.08214379
MCI,0.0,9.7591095e-05,0.0,0.0,0.0,0.0
BCL2L2-PABPN1,0.63404167,0.886856,0.4946186,0.39569554,1.0575255,0.43442434
ITLN1,0.0,1.2719032e-05,0.027112221,0.0,0.0,0.0
STAG3,0.30861816,0.4425768,0.40982506,0.22916311,0.55587554,0.3472334
DEFA3,0.0,0.0006867994,0.0,0.0,2.849309e-05,0.0
GPANK1,0.2368133,0.16037011,0.107223764,0.11515135,0.17007788,0.19753247
ZNF75D,0.07989041,0.07520034,0.41046834,0.15587172,0.1107015,0.12715968
PRY2,3.9814466e-05,0.0,0.0,0.0,0.00010974052,3.6485504e-05
C12orf57,0.44596085,0.38805822,0.90913564,0.4929698,0.5283902,0.40225732
DYRK4,0.099515945,0.20780164,4.732097,0.38554898,0.16175953,0.25045747
NDUFA12,1.2428106,1.3524773,1.4476523,1.3793558,1.1165478,1.0918491
TYRP1,0.0,0.0,0.00022697309,0.0,0.051562283,0.0161243
PRDM1,0.003096315,2.613149,2.5228524,1.2631559,0.008390195,0.06233714
ROMO1,0.7823964,1.0107749,0.5591822,0.9227795,0.7050253,1.1377034
CMC2,0.36817607,0.5772937,0.39115745,0.35867375,0.4830014,0.32338285
WDR47,0.026318105,0.080678076,0.30249658,0.1943328,0.042871475,0.05587006
NLRP13,0.0,0.0,0.0009506361,0.0,0.0,0.0
AP2A1,0.04014393,0.056955736,0.040179897,0.07718824,0.065746024,0.11436288
NAALAD2,0.071518384,0.072392575,1.4569278,0.015543507,0.8925801,0.095343776
ZNF189,0.13004884,0.1733838,0.4322417,0.16027199,0.1885781,0.21344867
EFEMP1,0.18692371,0.008882961,0.032936856,1.7376095,0.47858363,0.40385753
NRP2,0.069379866,0.9595187,1.5122356,0.03816191,1.1053,0.3827114
LCN15,0.00030670885,0.00012340439,0.0,0.0,7.27264e-05,0.0
SLC6A15,1.203761,0.04308071,8.507951e-05,0.038612112,1.182431,0.577696
ASPG,0.0,0.0,0.0,0.0,0.0,0.0
ZNF512,0.6094826,0.58644205,0.23209332,0.40229523,1.2219847,0.55464756
BTBD10,0.41175532,0.8918799,2.4255946,0.6810856,0.54448485,0.5051208
GCNT3,0.0,0.0,0.0,0.029215846,0.0054865726,0.0
C3orf62,0.1729271,0.25177014,0.31469882,0.2358123,0.303784,0.30382717
TNIP3,0.025664536,0.04726563,0.058909006,0.05240165,0.05445306,0.05764401
SNCAIP,0.046374824,0.021456739,0.9037023,0.21854082,0.06965376,0.056648023
APBA1,0.0029758653,0.03415855,0.08043688,0.14845946,0.20061304,0.04115168
ADIPOQ,0.10182631,0.13807306,0.14249842,0.10575861,0.1544212,0.13886657
GATA4,0.0,1.6168673,0.030231738,0.0,0.0,0.0002268854
OMP,0.0,6.952481e-05,0.0011980195,0.0,0.0,0.0
SRD5A2,0.00036495025,0.0,0.09596547,1.2290122e-05,0.0014137657,0.0
OSTN,0.0,0.0,0.0,0.0,2.1948104e-05,0.00025845363
LRRK2,2.4213401e-05,0.073188186,0.0019084014,0.07409254,0.0025028915,0.0006820153
TANC2,0.039517246,0.07550071,0.22312464,0.5332447,0.33016297,1.3061134
PPIL6,0.24808283,0.23080869,0.22381267,0.24336521,0.44514623,0.17799914
KRT5,0.00010383535,0.0,0.00021405242,0.0,0.000160717,0.0
DCT,0.0,0.0,7.796571e-05,0.0,0.00015767111,0.021416046
FGL2,0.03231801,0.03293367,0.047901798,0.03634547,0.07095899,0.041489426
RSPO3,0.00024032073,0.122610964,0.0,0.01614155,0.08915576,0.0036805246
PAPPA,0.025369285,0.05791126,0.0002857728,0.9363223,0.08707052,0.01636591
REG4,0.0003369271,0.0,0.0,0.0,1.2994955e-05,0.0
ZP4,0.0,0.015985506,7.797074e-06,0.0,0.004668192,0.0
SPATA2L,0.026170252,0.013447372,0.0016230751,0.0062971804,0.013732744,0.027808756
GIMAP4,0.00171453,0.0,0.3065139,0.0,0.0,0.0
SLC52A1,0.023064606,0.027257627,0.026257426,0.02235059,0.033359084,0.0323401
CHSY3,0.0028250425,0.046246104,0.05762811,0.0010988441,0.0014319797,0.0
CDHR5,0.00039158572,0.0,0.0,0.0,2.5883766e-05,0.00034093097
TMIGD2,0.03754535,0.044583384,0.051692024,0.039409,0.05211646,0.07262408
BLID,0.0014371113,0.0,0.0,0.06169877,4.8784947e-05,0.0
ZNF285,0.027429936,0.1251571,0.1347278,0.027954575,0.09007334,0.0030461564
PRMT5,1.8795755,0.993903,0.25431642,0.47277197,1.2371747,0.6948349
HYAL4,0.04065917,0.11186866,0.074430645,0.04806713,0.08149928,0.07343555
ZNF696,0.16162156,0.22252727,0.21985775,0.15754037,0.27549872,0.2251277
NTRK2,0.0008635497,0.00011505385,0.0006541412,0.00016090281,0.0062297713,0.737788
GIMAP6,0.0,0.0,0.008597913,0.0,0.0,0.0
LOC100133267,0.0,0.0,0.0,0.0,0.00068559044,0.0
KRTAP10-10,0.0,0.0,0.0005786703,0.0,0.0,0.0
CSF3R,8.450635e-05,0.026847342,0.0032518068,0.0,4.0132694e-05,0.057049204
VCX3B,7.381371e-05,0.0,0.0,0.0,7.93926e-06,0.0
PLAU,0.15804002,0.113315396,1.1474428,0.55397344,0.097397245,0.21094237
OR52I1,0.0,0.0,0.009977915,0.0,0.0006154584,0.0
KRTAP10-9,0.0,0.0,0.0,0.0,9.124802e-05,0.0
CTHRC1,0.0028736088,0.026799552,0.009383951,0.28963652,0.001267483,1.1959466
OR52A5,0.000404736,0.040569216,0.0,0.0,0.0,0.0
HAPLN1,0.04838824,4.120745,27.622198,0.0,0.1226971,2.0003786
MOB3B,0.41223896,0.13504133,0.15296955,0.0034737182,0.95400906,1.338541
CCL4L2,0.0,0.0,0.023077559,0.0008458394,0.0,0.0
FFAR3,0.0,0.0,0.0,0.0,0.0,0.0
CLPSL1,0.0003872432,0.0,0.0,0.0,0.00025396014,0.0
TRIM65,0.30435434,0.31466776,0.38835573,0.27441794,0.4094763,0.31040826
PTPRB,0.030616786,0.058276385,1.5700542,0.0297072,0.051830593,0.045331806
B4GALT4,0.47452542,2.657224,0.4496631,0.5382773,0.41466227,1.1187075
TNNI2,0.0,0.0,0.0,0.0,0.00074785284,0.0
JRK,0.21211998,0.23778404,0.23034257,0.20460589,0.32947543,0.26421368
NCALD,0.013946782,0.007354453,0.044171747,0.060487993,1.6762574,0.3811369
C11orf63,0.07433624,0.13789813,0.13123757,0.16237219,0.11349046,0.13923979
TP53TG3B,0.0,0.0,0.0,0.010386039,0.0,0.0
ARSA,0.15613744,0.22102,0.26544195,0.23104005,0.26187402,0.30146736
C12orf77,0.107880995,0.19293658,0.22000378,0.1577,0.22043808,0.21446273
CPNE8,0.296108,0.72072107,3.4884734,0.22576271,0.51472676,2.105636
BRD4,0.2256638,0.22883494,0.2014517,0.19117962,0.22423284,0.27411404
STEAP4,0.0522804,0.055846646,0.08178683,0.04858155,0.067750834,0.061484177
RANBP1,0.50536346,0.40409452,0.095444106,0.13760012,0.5732003,0.3398171
SRSF12,0.21868373,0.3910394,0.37299234,0.30201557,0.62066406,0.40185523
CYP24A1,0.0007398047,1.3048872e-05,0.00010907387,0.03709412,8.0713435e-05,0.0
ASIC4,0.0,5.4611603e-05,0.0,0.0,0.00010035025,0.0
DCDC5,0.033063028,0.047105197,0.046187967,0.036117736,0.06593107,0.048218172
SOX10,0.001680589,0.022927549,1.9954146e-05,0.0,0.12843508,3.232708e-05
SERPINB12,0.0,0.0,0.0,0.0,0.00011895465,0.0
RAB31,0.33893043,0.5448414,0.9215367,1.6093765,0.26406798,2.9322927
BCL2L2,0.03438301,0.20522186,0.09005744,0.033820454,0.04936952,0.04920919
GSTA3,0.0,0.00347984,0.0012605301,0.0003838568,0.0,9.181263e-05
RXRG,0.0,0.12135278,0.0,0.0,0.0060996497,0.0
MUC21,0.015762314,0.030777859,0.028808149,0.022294557,0.027449615,0.027961839
PRY,3.9814466e-05,0.0,0.0,0.0,0.00010974052,3.6485504e-05
FBN1,0.024436217,0.47362906,0.34931892,4.242622,0.7440869,0.301251
ZNF98,0.047826372,0.033325434,0.0120381415,0.0026814714,0.048172373,0.02527318
AHNAK,0.004605675,0.36332154,0.75824404,3.5498922,0.33933964,7.3568225
PTBP1,0.4784261,0.6060403,0.37135744,0.2075193,0.81720227,0.6649437
CCDC8,0.06957316,0.16320026,0.16469333,0.15713294,0.14242162,0.17859659
LRRN4CL,0.09264696,0.11239743,0.12067829,0.12656726,0.12967207,0.121344
ZNF30,0.18218438,0.50604504,0.54904526,0.06108237,0.25395632,0.03126617
HSD3B1,0.0014974591,0.0010994651,0.008944837,0.0009990318,0.003193716,1.556149
SEC61G,0.69763714,1.1404309,0.88386804,0.9760468,0.48600218,0.85782963
OPA3,0.61459154,0.91054726,0.8514484,0.66093385,0.88193774,0.8771532
NTS,0.6134015,1.1955625,1.1966995,0.0,0.001632534,0.0001932702
TTLL9,3.8896116e-05,0.0,0.00022587927,0.0,0.0,0.0
ITK,0.0,0.00017468567,0.0,0.0,0.0,0.0
IRAK4,0.28052628,0.32077357,0.45374525,0.6443198,0.4186938,0.5246
FZD4,0.22692053,0.8001542,2.690952,0.23550086,0.32925898,0.16429377
C9orf123,0.54437816,0.23362376,0.29033655,0.22240414,0.48912472,0.34008977
BCL2A1,7.5328506e-05,2.9322377e-05,0.007037463,0.0,0.0,3.8341983e-05
DYTN,5.844243e-05,0.0,0.00018087077,0.0,0.0,0.0
SPANXN1,0.0,0.0,0.0,0.0,0.0027285093,0.0
TRIM56,0.107791044,0.15249693,0.15761241,0.14535494,0.20412616,0.18357007
HDGFL1,0.0,0.0,0.00010511909,0.0,0.0,0.0
ANKS1A,0.2720894,0.33251253,0.3678836,0.15936637,0.21155423,6.608063
WHAMM,0.17694108,0.25641322,0.36001766,0.5062242,0.285142,0.41184172
GALNT6,0.18583596,0.2249538,0.18407501,0.5695893,0.2172086,0.706939
PPAT,2.4558268,0.8162627,0.38703167,0.39107713,1.7329686,0.9184403
NOTO,0.00021161149,0.0,0.0,0.0,0.0,0.0
POM121,0.5424837,0.67568797,0.47475296,0.31443298,0.67470455,0.36923802
TMEM72,0.0,0.0,0.0,0.0,6.454479e-05,0.0
UGT2B10,0.0035790747,0.0036928519,0.0071027805,0.0036202283,0.006110572,0.0055415197
FAM124B,0.033070765,0.058319375,4.5244513,0.00074300426,0.0033643502,0.0012913389
SH3TC1,1.7007002e-05,0.00036669415,0.062774934,0.0046819793,2.6643944e-05,0.011859268
HEY1,0.0056884447,0.17245208,1.2982988,0.0038506493,0.040630545,0.656957
CXCL13,0.0,0.0,0.00018431069,0.0,0.002696613,0.0
TSPAN7,0.38545796,0.12523963,0.6204565,1.9794024e-05,0.6109855,0.0086991945
PIGX,0.1920485,0.34299776,0.33375895,0.2458933,0.3803373,0.27634153
SLC26A3,0.000107948305,0.0,8.6730135e-05,0.0,0.00053259043,0.0
CDC26,0.75742793,0.56034356,0.65082014,0.70065975,0.64540404,0.6188533
TOMM6,1.1486273,1.1045103,0.7926809,1.0505748,0.8911532,0.9912721
OR6X1,0.00030712836,0.0,0.0,0.0,0.0,0.0
CCNG2,0.046855234,0.20655821,0.3140216,0.26102045,1.3918,1.6786007
MPL,0.15984412,0.17893949,8.900362,0.15399158,0.27299657,0.26060778
CT47A2,0.0,0.0,0.0,0.0,0.00030524356,0.0
C1orf168,0.005733462,0.06681752,0.0,0.0,0.0019200965,0.043511353
ZNF493,0.62772113,0.41534466,0.5153715,0.23000653,0.76917225,0.6277537
C7orf59,1.0353838,0.9522748,0.6139749,0.9759941,0.85018265,0.6630592
PGAM5,0.48297402,0.58302087,0.44713962,0.30648732,0.5083151,0.4941425
NXNL1,0.005597126,0.0075500226,0.012908865,0.011597373,0.011979991,0.012531024
PGPEP1,0.43967468,0.5931838,0.592014,0.5903661,0.5682811,0.6129037
HOPX,0.0,0.056655098,0.992694,6.7250253e-06,0.0,0.0
MAST4,0.047121465,0.04599684,1.3055401,0.18818337,0.039019566,0.10166845
LILRA6,0.05679109,0.06644304,0.06333782,0.058285467,0.07409245,0.086630195
CAMTA1,0.43930155,0.4542397,0.46196502,0.30835468,0.8199154,0.507139
RBM43,0.22266221,0.24987444,0.2680098,0.31499314,0.3343053,0.29100445
CFL2,0.6157266,0.45004898,0.569618,4.192235,0.9006598,1.1745281
R3HDML,0.0031911049,0.006348654,0.005053551,0.0042286497,0.00559644,0.0054462547
TMEM150C,0.017604478,0.47988555,0.39991477,0.028136102,0.0443101,0.19956462
SLC2A4,0.15691118,0.19885358,0.16772173,0.0913536,0.23330738,0.0922811
IL15,0.13768059,0.13884352,0.10322551,0.24748875,0.11602365,0.081163086
DPP4,0.023969036,0.029975835,0.0,1.495188,0.000117375705,0.08088907
TRIM29,0.00040153,0.0,0.0,0.0097689675,0.0,0.015149642
S100A11,1.0697987,3.6769369,5.674625,9.341704,0.13638693,11.635947
USP44,4.2178626,0.07016804,0.04948122,0.035558898,0.77418137,0.01730166
KLF6,0.10830456,1.2091604,1.5930834,2.5526364,0.25543508,2.986052
METTL2B,0.5896713,0.3807621,0.38566023,0.39158034,0.5756993,0.39104983
FUT6,0.1370119,0.1734391,0.17982963,0.12390378,0.2033179,0.18516245
PCDHAC2,0.023947783,0.01020521,0.035662398,1.8312809e-05,0.036849722,0.016925253
C1orf173,0.0,0.016506558,0.0,0.0,1.8792312e-05,0.0
ACSM4,5.8817008e-05,0.6602757,5.5685643e-05,0.00071140105,7.993183e-05,0.0041998895
POF1B,0.007567673,0.021307034,0.019570623,0.008576341,0.017069004,0.02110983
TRPM5,4.382285e-05,0.0,0.0,0.0,0.0,0.0
ZSWIM1,0.20243482,0.1812992,0.21185777,0.19735613,0.23920302,0.17798847
RGS16,0.23924753,0.36154047,0.090273775,0.014373841,0.14705591,1.97861
EMCN,0.019346543,0.022384783,0.71128273,0.020995237,0.030465802,0.031822965
RFTN2,0.116605684,0.21661349,4.174444,0.28824437,1.2802746,0.020592328
KIAA1609,0.38922104,0.50308776,0.55413425,0.5385617,0.52059805,0.68252426
COL24A1,0.0139508955,0.0002947432,0.036683183,0.017822782,0.005257199,0.0
PLXDC1,0.073176295,0.16853486,0.11193325,0.12044358,0.12732093,0.25780454
LILRB3,0.0727544,0.08399124,0.10587801,0.09218742,0.111274265,0.12011969
LPAR1,0.017961754,0.055705667,0.2077264,1.2221471,0.07845762,0.13399222
HAL,0.011567308,1.5359903e-05,0.00053651736,0.009286995,0.00016772743,0.032677643
SEMA3E,0.046894897,3.476871,0.043746464,0.026912356,0.043633018,0.0044084527
STRA13,0.6066844,0.7819775,0.12949024,0.33103493,0.42196932,0.3461066
FFAR2,0.07811244,0.09527734,0.12998052,0.091544956,0.12580098,0.12001075
MAFA,0.000143321,0.0,0.00019978062,0.0,6.514341e-05,0.0
KLHL1,0.0,0.00025619185,0.015000316,0.0,0.0,0.0
MYLK4,0.016821938,0.019149859,0.016514003,0.015386677,0.0329035,0.02830605
